bathrooms,bedrooms,has_photo,price,square_feet,latitude,longitude,pets_cats,pets_dogs,pets_none,amenities_count,age_in_days,post_hour,post_day_of_week
2.0,4,1,1771,1476,47.3851,-122.1882,1,1,0,11,0,11,3
2.0,3,1,1449,1476,29.7714,-95.4343,1,1,0,3,0,11,3
1.0,1,1,675,1476,42.9236,-74.1709,0,0,1,3,8,21,1
2.0,3,1,1425,1477,36.1519,-79.8168,1,1,0,4,99,21,1
3.0,4,1,4995,1480,40.722,-74.0644,1,1,0,4,99,3,2
3.0,3,1,1710,1480,33.1979,-87.5419,1,1,0,0,8,11,2
2.0,3,1,1449,1480,30.1622,-81.7613,1,1,0,0,4,11,6
2.0,3,1,1145,1480,35.471,-97.5299,0,0,1,0,8,11,2
1.0,3,1,1125,1481,32.4645,-93.7879,1,1,0,0,0,11,3
2.5,3,1,3500,1484,47.616,-122.3275,1,1,0,0,0,11,3
2.0,3,0,2022,1485,47.4457,-122.1407,0,0,1,0,99,4,2
2.0,3,1,1584,1486,39.0744,-94.5521,1,1,0,8,0,11,3
2.0,4,1,2895,1488,40.7667,-74.0295,1,1,0,6,99,2,2
2.0,3,1,1200,1488,34.7264,-92.348,1,1,0,2,8,11,2
3.0,4,1,1425,1489,33.4015,-84.2813,1,1,0,3,4,11,6
2.5,3,1,2067,1490,39.065,-76.9815,0,0,1,1,99,1,2
2.5,3,1,2052,1490,39.065,-76.9815,1,0,0,1,99,0,2
2.0,3,1,1600,1490,32.8255,-97.1039,1,1,0,10,99,4,2
2.0,3,1,1475,1490,29.7898,-95.7613,1,1,0,2,0,11,3
2.0,3,1,1300,1490,33.9217,-84.8634,1,1,0,2,0,11,3
2.0,3,1,1349,1491,34.119,-81.1962,1,1,0,2,0,11,3
3.5,4,1,1695,1494,46.8013,-100.7562,1,1,0,0,0,11,3
2.5,2,1,3300,1495,40.8488,-73.9736,0,0,1,6,8,21,1
2.5,2,1,3299,1495,32.7876,-117.1265,1,1,0,0,0,11,3
2.0,3,1,1862,1495,33.9295,-84.4662,1,1,0,1,99,4,2
2.0,3,1,1499,1495,35.2016,-80.8124,1,1,0,2,4,11,6
2.0,3,1,1053,1495,43.7503,-87.98,1,1,0,2,0,11,3
2.0,3,1,1750,1496,33.56,-101.8904,1,1,0,0,4,12,6
2.0,2,1,950,1496,31.3256,-85.8446,1,1,0,3,0,11,3
2.5,3,1,3050,1497,33.634,-117.6061,1,1,0,0,16,11,1
2.0,2,1,1995,1498,42.9908,-89.5684,1,1,0,8,4,11,6
2.0,2,1,1485,1498,36.1854,-86.6004,1,1,0,6,4,11,6
2.0,2,1,1449,1498,42.5784,-83.032,1,1,0,0,0,11,3
2.0,4,1,1425,1498,34.0163,-84.6233,1,1,0,2,0,11,3
2.0,3,1,1812,1499,36.0346,-78.869,0,0,1,3,99,3,2
2.0,3,1,825,1499,44.3024,-75.4157,1,1,0,11,7,16,2
2.0,3,1,5695,1500,37.7599,-122.4379,0,0,1,0,0,11,3
2.5,2,1,4395,1500,34.0372,-118.2972,1,0,0,0,0,11,3
1.5,3,1,4150,1500,34.0372,-118.2972,1,1,0,0,0,11,3
1.0,2,1,3695,1500,34.0372,-118.2972,1,1,0,0,0,11,3
1.0,1,1,3650,1500,34.0231,-118.4811,1,1,0,0,0,11,3
3.0,4,1,3400,1500,38.0172,-84.4931,1,1,0,5,0,11,3
1.0,4,1,3175,1500,42.3584,-71.1318,0,0,1,0,0,11,3
3.0,4,1,2995,1500,40.1145,-88.2723,0,0,1,4,0,11,3
2.0,2,1,2927,1500,38.9799,-77.0798,1,0,0,0,0,20,2
2.0,2,0,2900,1500,34.1375,-118.1656,0,0,1,5,99,4,2
1.0,2,1,2799,1500,28.0076,-82.4792,1,1,0,2,0,11,3
3.0,4,1,2600,1500,39.9974,-82.9829,1,0,0,0,3,12,6
2.0,2,1,2588,1500,38.9799,-77.0798,0,0,1,2,99,22,1
1.0,2,1,2540,1500,39.736,-104.9819,1,1,0,0,0,11,3
1.0,3,1,2400,1500,47.616,-122.3275,0,0,1,2,0,11,3
2.0,4,0,2200,1500,33.7815,-118.1934,1,1,0,2,99,3,2
2.0,3,1,2167,1500,38.6274,-90.304,0,0,1,3,19,13,4
2.0,4,1,1850,1500,39.9974,-82.9829,1,0,0,3,19,13,4
3.0,3,1,1800,1500,34.3504,-89.519,1,1,0,0,0,11,3
2.0,3,1,1750,1500,38.6274,-90.304,0,0,1,0,12,11,5
1.0,4,1,1699,1500,43.0531,-87.9659,0,0,1,2,4,11,6
1.0,3,1,1699,1500,43.0531,-87.9659,0,0,1,6,19,13,4
2.0,2,1,1650,1500,44.3093,-73.2387,0,0,1,0,99,3,2
2.0,4,1,1500,1500,42.5286,-92.4509,1,1,0,2,0,11,3
2.0,2,1,1500,1500,42.8658,-88.3371,1,1,0,4,4,11,6
1.0,4,1,1500,1500,39.9974,-82.9829,1,1,0,3,19,13,4
2.5,3,1,1500,1500,33.5178,-112.0848,0,0,1,0,19,14,4
2.5,2,1,1490,1500,42.6646,-83.2739,1,1,0,0,0,11,3
1.0,2,1,1450,1500,41.8625,-87.6825,1,1,0,0,0,11,3
1.0,2,1,1450,1500,41.8625,-87.6825,0,0,1,0,0,11,3
1.5,3,1,1250,1500,37.0867,-76.4941,1,1,0,0,0,11,3
1.0,3,1,1195,1500,41.2321,-111.9813,0,0,1,1,21,0,3
2.0,2,0,1145,1500,33.9295,-84.4662,1,0,0,0,99,4,2
2.0,3,1,1135,1500,39.1912,-84.4615,1,1,0,7,99,0,2
3.0,3,1,1100,1500,33.5953,-86.1298,0,0,1,0,3,12,6
1.0,3,1,1095,1500,43.5329,-96.7265,1,1,0,0,0,11,3
2.0,3,1,1050,1500,33.967,-80.9358,0,0,1,4,0,20,2
1.0,5,1,1000,1500,42.9721,-85.9328,0,0,1,2,0,11,3
2.0,2,1,1000,1500,39.1471,-86.5136,1,1,0,8,0,11,3
1.0,3,1,1000,1500,42.5859,-87.8552,1,0,0,1,24,21,6
2.0,2,1,950,1500,33.8297,-85.7759,0,0,1,0,0,11,3
2.0,3,1,925,1500,48.1121,-98.8576,0,0,1,0,0,11,3
2.0,3,1,750,1500,37.6836,-97.3369,0,0,1,0,0,11,3
1.0,3,1,725,1500,40.4711,-80.089,0,0,1,2,99,4,2
3.5,3,1,599,1500,35.2314,-97.5069,0,0,1,0,99,4,2
3.5,3,1,599,1500,35.2314,-97.5069,0,0,1,0,99,4,2
2.0,4,1,1549,1501,27.7873,-82.6772,1,1,0,2,4,11,6
2.0,3,1,1727,1502,40.6057,-80.2842,0,0,1,2,99,3,2
2.0,3,1,1899,1503,39.9223,-76.5763,1,1,0,0,0,11,3
2.0,3,1,1499,1503,27.8492,-82.3155,1,1,0,3,0,11,3
2.0,3,1,1181,1503,36.0746,-79.0777,0,0,1,5,99,19,1
2.0,3,1,1900,1504,32.9615,-97.6838,1,1,0,0,3,12,6
3.0,3,1,1249,1504,36.1554,-115.1733,1,1,0,2,0,11,3
2.5,2,1,4995,1506,32.8395,-117.2525,1,1,0,0,0,11,3
2.0,4,1,4100,1506,42.2792,-71.2439,0,0,1,4,99,0,2
2.5,3,1,1400,1508,39.7953,-86.1387,0,0,1,0,16,11,1
2.0,3,1,1399,1508,35.2016,-80.8124,1,1,0,0,0,11,3
2.0,3,1,1549,1510,35.6101,-78.4715,1,1,0,2,0,11,3
2.0,4,1,3400,1512,39.1471,-86.5136,1,1,0,0,0,11,3
2.5,3,1,2900,1512,38.7999,-77.1072,0,1,0,0,3,12,6
2.5,3,1,2650,1512,35.2016,-80.8124,0,1,0,0,0,11,3
2.0,3,1,1599,1512,29.925,-95.0704,1,1,0,3,0,11,3
2.0,3,1,1365,1512,33.873,-84.112,1,1,0,5,99,3,2
1.5,3,1,4500,1515,37.7904,-122.2151,0,1,0,0,0,11,3
2.0,4,1,1299,1516,30.0871,-95.4685,1,1,0,5,0,11,3
2.0,2,1,1249,1517,33.7147,-84.1355,1,1,0,1,4,11,6
2.5,3,1,1795,1518,41.6475,-93.4713,1,1,0,0,0,11,3
2.0,3,1,1445,1518,29.4624,-98.5253,1,1,0,0,0,11,3
3.0,2,1,2600,1519,39.736,-104.9819,1,1,0,0,0,11,3
2.5,2,1,3000,1520,33.4452,-117.6264,0,0,1,0,4,12,6
4.0,4,1,1540,1520,30.439,-84.3168,1,1,0,12,0,11,3
2.0,3,1,1399,1520,29.7714,-95.4343,1,1,0,2,0,11,3
2.0,3,1,1399,1520,33.9569,-84.0214,1,1,0,0,0,11,3
2.0,3,1,1299,1520,29.7714,-95.4343,1,1,0,4,0,11,3
2.0,2,1,1720,1521,42.2689,-88.061,1,1,0,0,0,11,3
2.0,2,1,2150,1522,29.4624,-98.5253,1,1,0,0,0,11,3
2.5,3,1,1795,1522,34.0718,-84.2525,0,0,1,0,0,11,3
2.0,2,1,4145,1524,34.1549,-118.1275,1,1,0,8,4,11,6
2.5,3,1,1295,1524,29.4624,-98.5253,1,1,0,0,0,11,3
2.5,3,1,3250,1525,33.5585,-117.6695,1,1,0,0,0,11,3
2.5,3,1,1695,1525,46.8296,-100.8908,1,1,0,0,0,11,3
2.0,3,1,1691,1526,34.0791,-84.2039,0,0,1,9,99,0,2
2.5,3,1,3245,1527,40.7766,-74.3914,1,1,0,2,99,1,2
2.5,3,1,1450,1528,42.2686,-84.945,1,1,0,0,0,11,3
2.0,3,1,1125,1528,35.2399,-97.4552,1,1,0,0,8,11,2
1.0,0,1,1375,1530,41.2562,-96.0404,1,1,0,0,3,12,6
3.0,3,1,1199,1530,34.119,-81.1962,1,1,0,2,0,11,3
2.0,3,1,1199,1532,39.7953,-86.1387,1,1,0,2,0,11,3
2.0,3,1,1973,1533,39.4915,-76.6609,0,0,1,0,99,1,2
2.0,2,1,2595,1534,40.8876,-74.0499,1,0,0,5,6,21,3
1.5,3,1,975,1534,35.4622,-97.3764,0,1,0,0,0,11,3
2.0,3,1,915,1535,44.3866,-88.7473,1,1,0,2,0,11,3
1.0,4,1,2200,1536,38.9401,-92.3167,0,0,1,0,0,11,3
1.0,4,1,1499,1536,33.3898,-111.9272,1,1,0,5,4,11,6
2.5,2,1,2945,1538,44.9855,-93.3023,0,0,1,0,0,11,3
2.0,3,1,1574,1538,32.7025,-97.1196,1,1,0,2,4,11,6
3.5,3,1,1500,1539,33.1932,-87.5349,1,1,0,0,3,12,6
2.0,3,1,1565,1540,34.0299,-84.2425,1,1,0,12,99,1,2
2.0,3,1,1299,1540,39.7953,-86.1387,1,1,0,2,0,11,3
2.0,3,1,1250,1540,39.0296,-96.8345,1,1,0,0,3,12,6
2.0,2,1,3325,1541,41.5073,-81.6046,1,1,0,2,99,19,1
2.0,2,1,3325,1541,41.5073,-81.6046,0,0,1,2,99,19,1
2.0,2,1,2195,1541,41.3806,-72.8618,1,1,0,0,0,11,3
2.0,3,1,2000,1541,39.6041,-104.8594,0,1,0,0,0,11,3
2.0,3,1,1865,1542,29.4624,-98.5253,0,0,1,3,0,11,3
2.5,3,1,1695,1542,46.8013,-100.7562,1,1,0,0,0,11,3
2.5,3,1,1695,1542,46.8013,-100.7562,1,1,0,0,0,11,3
2.5,3,1,1695,1542,46.8296,-100.8908,1,1,0,0,26,11,5
2.5,3,1,1695,1542,46.8013,-100.7562,1,1,0,0,26,11,5
2.5,3,1,1650,1542,46.8296,-100.8908,1,1,0,0,0,11,3
2.5,3,1,1650,1542,46.8013,-100.7562,1,1,0,0,4,12,6
2.5,3,1,1599,1542,46.8296,-100.8908,1,1,0,0,26,11,5
2.0,3,1,1499,1544,30.2989,-81.6324,1,1,0,4,0,11,3
2.0,3,1,1499,1544,30.2989,-81.6324,1,1,0,4,0,11,3
3.0,3,1,2025,1545,42.9868,-78.757,0,0,1,0,8,11,2
2.5,5,1,2200,1549,38.9954,-94.6422,0,0,1,0,3,12,6
2.5,3,1,4795,1550,33.0534,-117.266,1,1,0,0,0,11,3
2.0,3,1,2800,1550,42.3426,-71.1985,0,0,1,5,99,23,1
2.5,2,1,2645,1550,39.2735,-76.8674,0,0,1,2,99,2,2
1.0,2,1,1795,1550,44.9855,-93.3023,1,0,0,0,3,12,6
2.5,3,1,1695,1550,41.6251,-93.7375,1,1,0,0,0,11,3
2.0,3,1,1570,1550,40.4678,-79.9134,0,0,1,5,99,4,2
2.0,3,1,1395,1550,47.9179,-97.0658,0,0,1,0,0,11,3
2.0,4,1,1225,1550,34.5687,-92.5783,0,0,1,3,25,21,5
3.0,2,1,1150,1550,38.7608,-90.4129,1,1,0,6,19,13,4
3.0,4,1,4050,1552,42.2711,-83.745,0,0,1,3,0,11,3
3.0,4,1,3950,1552,42.2711,-83.745,0,0,1,3,0,11,3
2.0,2,1,1450,1552,43.7545,-87.7404,1,1,0,7,0,11,3
2.5,2,1,1360,1552,27.9275,-82.2984,1,1,0,0,0,11,3
2.0,3,1,1199,1553,29.4624,-98.5253,1,1,0,3,0,11,3
2.0,3,1,5035,1555,34.0263,-118.4732,1,1,0,2,99,1,2
1.0,5,1,4450,1555,42.328,-71.071,0,0,1,3,0,11,3
2.0,3,1,1449,1555,27.7164,-82.4294,1,1,0,3,0,11,3
1.0,2,1,1700,1556,38.6274,-90.304,0,0,1,0,0,11,3
2.0,3,1,2195,1558,33.945,-117.4074,0,0,1,0,0,11,3
2.0,3,1,1299,1558,33.9531,-81.2381,1,1,0,3,0,11,3
2.0,3,1,2475,1559,39.1008,-76.8827,1,1,0,3,99,19,1
2.0,3,1,1750,1559,32.5807,-97.138,1,1,0,4,0,11,3
2.0,4,1,2995,1560,43.0724,-89.4003,1,1,0,3,4,11,6
2.0,3,1,1325,1560,35.5795,-80.8153,1,1,0,2,0,11,3
2.0,3,1,2895,1562,45.5091,-122.6449,1,1,0,0,0,11,3
2.5,3,1,1645,1562,46.8013,-100.7562,1,1,0,0,0,11,3
2.0,3,1,1349,1564,35.6101,-78.4715,1,1,0,0,0,11,3
2.0,4,1,1225,1566,34.5687,-92.5783,0,0,1,3,25,21,5
2.0,3,0,1205,1566,39.8456,-84.1117,0,0,1,2,99,2,2
2.0,3,1,1199,1566,34.0861,-81.1418,1,1,0,1,0,11,3
1.0,1,1,1100,1567,42.2329,-83.2689,0,0,1,3,1,22,1
1.0,5,1,2295,1568,43.0724,-89.4003,0,0,1,0,0,11,3
2.0,3,1,1399,1568,33.5178,-112.0848,1,1,0,4,4,11,6
2.0,3,1,7500,1570,37.7599,-122.4379,0,0,1,0,8,11,2
2.0,3,1,2995,1570,34.2802,-119.2268,0,0,1,0,3,12,6
2.0,3,1,1495,1570,40.5425,-111.9637,0,0,1,2,10,21,6
2.0,3,1,1325,1570,33.7218,-84.744,1,1,0,2,0,11,3
2.0,3,1,1349,1572,29.3735,-98.7187,1,1,0,3,0,11,3
2.0,4,1,3380,1573,37.6812,-121.7519,0,0,1,2,0,11,3
2.0,3,1,2000,1574,34.2009,-118.8636,1,1,0,0,0,11,3
2.0,3,1,1549,1574,27.9275,-82.2984,1,1,0,3,0,11,3
2.5,3,1,2995,1575,44.9855,-93.3023,1,1,0,0,0,11,3
2.5,2,1,1700,1575,42.7624,-83.2742,1,1,0,1,3,12,6
2.0,3,1,1425,1575,35.6101,-78.4715,1,1,0,0,4,11,6
2.0,3,1,1349,1578,29.9884,-95.6728,1,1,0,3,0,11,3
2.0,3,1,1350,1580,36.0785,-94.1531,0,0,1,0,0,11,3
2.0,3,1,1950,1581,32.9631,-96.7212,1,0,0,0,0,11,3
2.0,3,1,1449,1581,33.9217,-84.8634,1,1,0,2,4,11,6
2.0,4,1,1399,1582,33.9569,-84.0214,1,1,0,3,0,11,3
2.0,3,1,1299,1582,29.7714,-95.4343,1,1,0,3,0,11,3
2.0,2,1,1395,1583,33.8785,-84.2487,1,1,0,11,0,11,3
2.5,3,1,3500,1584,38.7999,-77.1072,0,0,1,0,0,11,3
2.0,4,1,1095,1584,39.0744,-94.5521,1,1,0,0,0,11,3
2.0,3,1,1425,1586,35.224,-81.1809,1,1,0,2,4,11,6
3.0,3,1,3275,1588,34.1132,-117.6615,0,0,1,2,4,11,6
3.0,3,1,1352,1588,30.3054,-97.7497,1,1,0,0,0,11,3
2.0,3,1,2995,1590,41.8625,-87.6825,0,0,1,1,8,10,2
2.0,3,1,2750,1590,33.3898,-111.9272,0,1,0,3,8,10,2
2.0,2,1,2499,1590,34.1881,-118.3905,0,0,1,1,0,11,3
3.0,3,1,1199,1591,39.4846,-86.0525,1,1,0,2,0,11,3
2.5,3,1,1795,1592,41.621,-88.4317,1,1,0,0,0,11,3
2.0,3,1,1675,1593,42.0259,-93.6516,1,1,0,2,4,11,6
2.0,5,1,2305,1594,43.0724,-89.4003,0,0,1,5,0,11,3
2.0,3,1,1675,1594,28.6921,-81.5149,0,0,1,0,0,11,3
2.0,3,1,1499,1594,30.0871,-95.4685,1,1,0,2,0,11,3
2.0,3,1,4995,1595,27.3181,-82.4987,1,1,0,0,0,11,3
2.0,2,1,2089,1595,40.4249,-79.981,0,0,1,1,99,4,2
2.0,3,1,1350,1595,36.0785,-94.1531,0,0,1,2,0,11,3
2.0,3,1,3600,1596,33.7848,-84.3922,1,0,0,0,0,11,3
2.0,3,1,1449,1596,33.6047,-112.2456,1,1,0,4,0,11,3
2.5,2,1,1425,1596,35.4047,-80.6098,1,1,0,0,8,11,2
3.0,3,1,1317,1596,35.2399,-97.4552,1,1,0,6,4,11,6
3.5,3,1,3000,1597,26.1343,-80.233,1,1,0,0,0,11,3
2.0,3,1,1995,1597,42.1165,-88.5022,1,1,0,0,3,12,6
3.0,3,1,3695,1600,34.0372,-118.2972,0,0,1,0,0,11,3
2.0,3,1,3000,1600,40.6496,-73.9596,1,1,0,0,3,12,6
1.0,1,1,2490,1600,41.265,-77.0338,0,0,1,0,12,11,5
2.0,4,1,1799,1600,43.0531,-87.9659,0,0,1,4,19,13,4
2.0,3,1,1799,1600,43.0531,-87.9659,0,0,1,5,19,13,4
2.0,3,1,1795,1600,35.6757,-97.4949,0,0,1,0,8,11,2
2.0,3,1,1760,1600,40.0054,-75.1415,1,1,0,0,0,11,3
2.0,2,1,1740,1600,26.7173,-80.1164,1,1,0,0,0,11,3
1.0,3,1,1699,1600,43.0531,-87.9659,0,0,1,5,4,11,6
2.0,3,1,1500,1600,42.0259,-93.6516,1,1,0,0,4,11,6
2.0,2,1,1495,1600,39.3191,-76.6126,0,0,1,0,0,11,3
2.0,3,1,1375,1600,35.5795,-80.8153,1,1,0,0,0,11,3
1.0,2,1,1260,1600,39.1471,-86.5136,0,0,1,0,3,12,6
2.0,3,1,1250,1600,43.5329,-96.7265,1,1,0,6,0,11,3
2.0,4,1,1249,1600,33.9531,-81.2381,1,1,0,2,0,11,3
2.0,3,1,1145,1600,35.4975,-97.7329,0,0,1,0,0,11,3
1.5,2,1,900,1600,39.3548,-94.7961,0,0,1,0,0,11,3
2.5,3,1,886,1600,33.8091,-84.238,1,1,0,6,99,1,2
2.5,3,1,886,1600,33.8091,-84.238,0,0,1,7,99,1,2
2.0,2,1,825,1600,33.6679,-85.8096,0,0,1,0,26,11,5
3.0,3,1,2220,1601,33.7338,-116.3541,0,0,1,0,0,11,3
2.0,2,1,1995,1601,43.6046,-116.2475,0,0,1,0,0,11,3
2.0,4,1,1425,1601,35.4047,-80.6098,1,1,0,0,0,11,3
2.0,3,1,1399,1603,29.7897,-95.1191,1,1,0,2,0,11,3
2.0,3,1,1299,1604,35.2016,-80.8124,1,1,0,0,0,11,3
2.0,4,1,1399,1607,35.4047,-80.6098,1,1,0,4,4,11,6
1.0,3,1,1049,1609,29.7714,-95.4343,1,1,0,4,0,11,3
2.0,2,1,1650,1610,27.3181,-82.4987,0,0,1,2,0,11,3
2.0,2,1,1400,1610,34.0007,-84.4665,0,0,1,11,99,3,2
2.0,3,1,1399,1610,30.0871,-95.4685,1,1,0,5,4,11,6
2.0,3,1,1462,1611,35.7589,-78.778,1,1,0,0,99,22,1
2.0,2,1,4000,1612,32.6596,-117.1595,0,1,0,0,0,11,3
2.0,3,1,1625,1612,35.2016,-80.8124,1,1,0,2,8,10,2
3.0,4,1,2455,1613,32.8524,-97.0886,1,1,0,16,99,3,2
3.0,4,1,2434,1613,32.8524,-97.0886,1,1,0,16,99,3,2
2.0,3,1,2595,1615,33.2181,-117.3166,0,0,1,0,3,12,6
2.0,3,1,2500,1615,42.5067,-83.1545,0,0,1,3,8,21,1
2.0,4,1,1595,1616,30.4337,-95.4703,1,1,0,0,0,11,3
2.0,3,1,1441,1617,32.8255,-97.1039,1,1,0,10,99,4,2
2.0,4,1,1365,1620,33.155,-86.7175,1,1,0,0,0,11,3
3.0,4,1,1699,1621,30.0871,-95.4685,1,1,0,3,0,11,3
2.0,3,1,771,1621,43.9695,-88.9496,1,1,0,3,0,11,3
1.0,3,1,1235,1622,41.6899,-71.5926,1,1,0,9,4,11,6
2.0,3,1,844,1623,44.9056,-89.5715,1,1,0,2,0,11,3
2.0,3,1,1232,1624,33.9222,-84.0725,0,0,1,4,99,3,2
2.5,3,1,1200,1624,33.1932,-87.5349,0,0,1,0,16,11,1
3.0,3,1,1700,1625,37.2312,-80.4159,0,0,1,0,0,11,3
2.0,2,1,1549,1626,39.9513,-84.1778,0,0,1,1,99,2,2
2.0,4,1,1499,1627,29.4624,-98.5253,1,1,0,2,0,11,3
3.0,2,1,1250,1627,35.7797,-78.7859,0,0,1,8,0,11,3
2.0,3,1,1580,1630,34.2494,-84.1748,1,1,0,3,99,2,2
1.5,2,1,1400,1630,37.313,-89.5418,0,0,1,0,3,12,6
2.0,3,1,1649,1631,32.5942,-96.7624,1,1,0,0,0,11,3
2.0,2,1,1450,1632,30.5759,-97.4167,0,1,0,3,4,11,6
2.0,4,1,1399,1633,34.0656,-84.6658,1,1,0,4,0,11,3
2.5,2,1,2172,1635,32.8123,-96.8146,1,1,0,7,99,20,1
2.0,2,1,10600,1636,34.0584,-118.4135,0,0,1,3,99,22,1
2.0,3,1,1325,1637,33.56,-101.8904,0,0,1,0,0,11,3
2.0,3,1,2795,1640,33.1201,-117.2858,0,0,1,0,0,11,3
2.5,2,1,2195,1640,44.0559,-121.3041,0,0,1,0,0,11,3
2.0,3,1,1199,1642,28.3173,-82.6935,1,1,0,3,4,11,6
2.5,3,1,2800,1647,39.1471,-86.5136,1,1,0,0,8,10,2
2.0,4,1,1449,1648,30.2989,-81.6324,1,1,0,4,0,11,3
2.0,3,1,1325,1648,29.4624,-98.5253,0,0,1,0,0,11,3
1.5,2,1,1550,1649,41.5927,-93.6276,1,1,0,0,8,11,2
2.0,3,1,4395,1650,40.9842,-73.6899,0,0,1,1,0,11,3
2.5,3,1,2200,1650,39.204,-76.8558,1,1,0,0,0,11,3
3.0,3,1,1799,1650,41.2562,-96.0404,1,1,0,0,0,11,3
2.5,2,1,1550,1650,30.1868,-93.1908,1,1,0,0,0,11,3
2.5,3,1,1425,1650,35.8514,-86.3903,0,0,1,0,0,11,3
2.0,3,1,1395,1650,35.823,-78.6438,0,0,1,0,0,11,3
1.0,2,1,1350,1650,35.823,-78.6438,1,1,0,0,0,11,3
2.5,3,1,1350,1650,35.358,-94.3964,1,1,0,0,8,11,2
2.5,3,1,1350,1650,35.358,-94.3964,1,1,0,0,8,11,2
2.0,5,1,2550,1651,43.0724,-89.4003,1,1,0,3,4,11,6
2.0,3,1,1449,1652,30.0021,-95.2555,1,1,0,2,0,11,3
2.0,4,1,1000,1654,44.3024,-75.4157,1,1,0,11,7,16,2
2.0,3,1,1495,1655,33.56,-101.8904,0,0,1,0,0,11,3
2.0,2,1,2980,1656,40.3663,-74.6688,0,0,1,3,99,4,2
2.5,3,1,1795,1656,45.7905,-122.6885,1,1,0,0,0,11,3
2.5,3,1,1795,1656,45.7905,-122.6885,1,1,0,0,8,11,2
2.0,3,1,1349,1656,35.2016,-80.8124,1,1,0,5,4,11,6
2.0,3,1,1499,1657,33.8427,-84.0113,1,1,0,4,4,11,6
2.5,3,1,1800,1660,37.313,-89.5418,1,1,0,0,8,11,2
2.0,3,1,1749,1662,33.9531,-81.2381,1,1,0,2,0,11,3
2.0,3,1,1425,1662,29.4624,-98.5253,1,1,0,0,0,11,3
2.5,3,1,1795,1665,42.1165,-88.5022,1,1,0,0,3,12,6
2.0,3,1,1499,1665,35.2016,-80.8124,1,1,0,1,0,11,3
2.0,3,1,1599,1666,36.0402,-86.6385,1,1,0,2,4,11,6
2.0,3,1,1749,1667,32.7025,-97.1196,1,1,0,2,4,11,6
2.0,4,1,1795,1668,39.5671,-119.7245,0,1,0,0,8,11,2
2.5,3,1,1295,1668,48.2469,-101.3017,0,0,1,0,0,11,3
2.0,3,1,1350,1670,35.358,-94.3964,1,1,0,0,3,12,6
2.0,3,1,1700,1671,30.4415,-91.1012,0,1,0,0,12,11,5
2.0,3,1,1400,1671,35.1872,-101.8587,0,0,1,0,0,11,3
2.0,4,1,1399,1672,30.1049,-95.2583,1,1,0,2,0,11,3
2.5,2,1,3110,1673,40.8201,-74.3024,0,0,1,4,99,1,2
2.0,3,1,3495,1675,47.616,-122.3275,1,1,0,0,0,11,3
3.0,3,1,2995,1675,47.75,-122.24,1,1,0,1,99,2,2
1.0,2,1,2600,1675,38.041,-78.4898,0,0,1,6,21,0,3
2.0,2,1,2700,1676,42.4897,-83.1395,0,0,1,8,11,10,6
2.5,4,1,2995,1677,37.6812,-121.7519,1,1,0,0,0,11,3
4.0,4,1,2895,1679,41.8625,-87.6825,0,0,1,2,0,11,3
2.0,2,1,5695,1680,34.0806,-118.4029,1,1,0,5,3,12,6
2.0,3,1,1299,1680,29.7714,-95.4343,1,1,0,2,4,11,6
2.0,3,1,1025,1682,37.1892,-93.2908,1,1,0,0,0,11,3
2.0,4,1,1625,1684,36.3245,-86.7381,1,1,0,0,0,11,3
2.0,3,1,1730,1685,32.7025,-97.1196,0,1,0,1,0,11,3
2.0,3,1,1425,1688,35.2016,-80.8124,0,1,0,0,0,11,3
2.5,3,1,1850,1690,45.3899,-122.2309,0,1,0,0,0,11,3
2.0,3,1,1700,1690,35.6757,-97.4949,0,0,1,0,0,11,3
2.0,3,1,1350,1690,35.358,-94.3964,1,1,0,0,0,11,3
2.0,3,1,1350,1690,35.358,-94.3964,1,1,0,0,0,11,3
2.0,3,1,1350,1690,35.358,-94.3964,1,1,0,0,3,12,6
2.0,3,1,1350,1690,35.358,-94.3964,1,1,0,0,8,11,2
3.5,4,1,4000,1691,37.7078,-122.1435,1,1,0,0,0,11,3
2.0,3,1,1500,1693,33.155,-86.7175,1,1,0,4,0,11,3
2.0,3,1,1499,1693,30.0871,-95.4685,1,1,0,2,0,11,3
2.0,3,1,1675,1695,32.9631,-96.7212,1,1,0,0,0,11,3
2.5,3,1,2250,1696,47.8318,-122.2834,0,0,1,0,0,11,3
2.0,3,1,1525,1698,32.5285,-97.3119,1,1,0,2,0,11,3
2.0,3,1,1475,1699,33.632,-112.3522,1,1,0,4,4,11,6
2.0,3,1,3400,1700,41.8625,-87.6825,1,0,0,0,3,12,6
1.0,3,1,2400,1700,47.616,-122.3275,0,0,1,2,0,11,3
2.0,3,1,2400,1700,26.9335,-80.1249,0,1,0,0,0,11,3
2.5,3,1,2395,1700,45.5091,-122.6449,1,1,0,0,3,12,6
2.0,2,1,2140,1700,39.1679,-84.4933,1,1,0,0,6,21,3
3.5,3,1,2050,1700,30.5104,-97.9027,0,0,1,0,0,11,3
3.0,3,1,1999,1700,30.5104,-97.9027,1,1,0,4,3,12,6
2.5,2,1,1990,1700,42.4751,-83.2572,1,1,0,0,0,11,3
3.0,3,1,1900,1700,41.2562,-96.0404,1,1,0,0,8,10,2
2.5,3,1,1700,1700,37.1663,-113.6657,0,0,1,0,3,12,6
2.0,3,1,1700,1700,37.7107,-113.0855,0,1,0,0,19,14,4
